gift_id,price
GF_14285,68.08
GF_6176,118.94
GF_10932,76.64
GF_4923,158.06
GF_10037,63
GF_294,69.56
GF_22387,100.87
GF_16782,54.45
GF_6052,87.69
GF_10726,109.82
GF_293,87.68
GF_23090,69.55
GF_4064,139.01
GF_2725,62.82
GF_22880,49.11
GF_3240,109.99
GF_22597,139.28
GF_1922,96.83
GF_7865,98.51
GF_10833,116.39
GF_22384,101.63
GF_21627,66.77
GF_21596,97.13
GF_21590,100.98
GF_21613,68.13
GF_21584,99.33
GF_835,128.09
GF_5642,203.8
GF_23089,89.7
GF_1699,52.09
GF_1693,52.77
GF_5735,202.15
GF_24526,117.98
GF_11123,94.15
GF_1920,86.6
GF_11152,1663.63
GF_17733,48.95
GF_14510,51.67
GF_12537,97.53
GF_13528,64.64
GF_21625,65.71
GF_21582,95.92
GF_13344,68.82
GF_7715,61.12
GF_16740,174.01
GF_10923,91.65
GF_9355,66.56
GF_1691,52.09
GF_8291,1722.39
GF_10905,131.63
GF_12076,45.82
GF_4474,85.73
GF_9890,59.85
GF_6178,61.6
GF_10204,51.54
GF_9261,58.63
GF_16213,42.64
GF_7867,91.3
GF_12875,107.48
GF_4661,66.93
GF_24415,95.36
GF_21610,69.62
GF_21622,67.5
GF_21588,102.4
GF_4662,178.92
GF_2726,31.71
GF_9350,65.16
GF_23350,123.55
GF_12703,193.31
GF_5240,98.87
GF_5237,98.15
GF_5037,66.78
GF_625,91.99
GF_15574,37.21
GF_15582,36.34
GF_22252,66.22
GF_18626,60.72
GF_17709,60
GF_2027,76.1
GF_20790,119.59
GF_6030,76.32
GF_5033,117.21
GF_23388,99.75
GF_627,94.62
GF_10873,58.15
GF_4336,110.48
GF_21983,49.41
GF_21977,49.68
GF_13974,56.44
GF_10135,49.93
GF_23347,122.55
GF_20788,80.88
GF_21649,98.62
GF_21647,96.19
GF_18942,98.1
GF_4926,1074.72
GF_633,89.74
GF_10872,58.15
GF_17712,71.7
GF_1149,72.57
GF_10142,50.05
GF_12162,60.16
GF_2827,93.49
GF_2829,93.22
GF_14996,57.14
GF_14530,108.95
GF_19672,59.12
GF_2028,148.65
GF_23349,123.55
GF_4174,113.87
GF_8679,156.71
GF_640,88.45
GF_22251,75.31
GF_12799,1091.78
GF_5988,83.82
GF_22419,137.45
GF_86,86.05
GF_11227,85.64
GF_13157,145.76
GF_12077,45.82
GF_20377,107.05
GF_2407,68.98
GF_1930,106.21
GF_14282,104.07
GF_12536,97.53
GF_22381,100.83
GF_22380,101.19
GF_22385,100.83
GF_9867,139.71
GF_21619,66.54
GF_21601,92.43
GF_5337,1485.64
GF_13448,97.12
GF_23087,85.78
GF_10877,65.9
GF_2059,117.26
GF_13159,154.98
GF_8532,64.02
GF_2404,101.71
GF_5143,111.16
GF_20620,81.47
GF_2444,90.18
GF_1924,106.21
GF_23750,93.63
GF_6177,118.94
GF_12539,71.21
GF_143,115.23
GF_12933,117.95
GF_9260,1723.35
GF_16215,42.31
GF_16214,42.64
GF_16222,42.64
GF_7866,98.65
GF_22382,101.63
GF_22390,94
GF_11489,75.74
GF_8282,118.3
GF_12751,164.12
GF_22870,49.1
GF_24525,84.22
GF_87,86.05
GF_4517,186.62
GF_822,142.47
GF_17731,51.29
GF_2445,63.2
GF_9889,1089.91
GF_10203,51.54
GF_12934,60.31
GF_16218,42.64
GF_21611,70.56
GF_21594,101.4
GF_13341,84.3
GF_6642,64.72
GF_23092,64.2
GF_22878,57.71
GF_3241,109.99
GF_23749,50.49
GF_7114,78.06
GF_12670,71.7
GF_16216,42.31
GF_2165,73.41
GF_21607,70.95
GF_21605,70.9
GF_5597,175.88
GF_5470,106.76
GF_22874,49.1
GF_22869,54.4
GF_22422,143.52
GF_22596,127.79
GF_8517,144.99
GF_20376,107.05
GF_10789,51.95
GF_10788,78.82
GF_24690,49.45
GF_22376,102.7
GF_22369,103.49
GF_24414,81.23
GF_10727,76.65
GF_5648,66.72
GF_292,143.39
GF_2023,147.63
GF_23346,123.55
GF_10150,49.93
GF_10139,50.05
GF_10132,49.93
GF_10148,49.93
GF_19670,105.76
GF_1362,145.06
GF_5987,83.82
GF_21974,49.41
GF_10134,49.86
GF_23348,123.55
GF_14997,57.14
GF_13163,151.51
GF_21979,49.54
GF_24679,98.16
GF_2021,154.55
GF_10145,49.86
GF_23352,123.55
GF_4738,109.4
GF_4739,109.4
GF_10878,65.73
GF_22426,113.33
GF_13330,84.52
GF_4329,63.44
GF_12075,86.23
GF_4990,48.69
GF_4473,102.41
GF_14512,93.69
GF_20836,95.45
GF_23748,92.51
GF_3839,108.13
GF_12815,129.23
GF_924,118.63
GF_10917,115.35
GF_22363,103.49
GF_22371,103.49
GF_22386,101.07
GF_13527,102.03
GF_21628,65.12
GF_21595,99.78
GF_21599,92.34
GF_21614,67.65
GF_14060,48.63
GF_23091,64.75
GF_10879,65.9
GF_1692,69.39
GF_22420,112.72
GF_24522,86.42
GF_4941,126.3
GF_4991,48.69
GF_17729,48.95
GF_14511,93.69
GF_11342,94.06
GF_8016,103.59
GF_1855,105.75
GF_144,53.77
GF_10036,89.86
GF_9580,91.53
GF_21602,92.43
GF_21600,90.4
GF_21597,96.92
GF_21624,66.35
GF_17794,99.19
GF_5027,88.97
GF_14263,114.7
GF_9353,68.99
GF_1696,53.17
GF_1702,68.91
GF_3238,106.6
GF_12030,85.67
GF_12211,85.37
GF_17730,51.29
GF_12540,71.21
GF_10199,40.12
GF_24689,51.67
GF_12623,168.36
GF_5341,141.51
GF_6051,71.68
GF_6050,63.68
GF_13308,97.75
GF_17793,100.32
GF_5598,80.74
GF_4672,98.4
GF_2402,93.05
GF_1689,50.7
GF_1690,68.48
GF_12417,358.15
GF_2496,164.13
GF_22872,51.28
GF_5145,111.16
GF_17734,89.06
GF_20622,86.15
GF_16924,80.62
GF_14134,95.46
GF_14283,104.07
GF_16220,42.64
GF_16217,42.64
GF_22379,101.19
GF_22365,103.1
GF_13343,68.82
GF_12583,46.66
GF_5026,127.03
GF_23086,84.42
GF_16241,72.86
GF_16242,71.12
GF_8173,68.1
GF_8165,68.21
GF_8158,68.03
GF_9418,76.83
GF_7805,94.2
GF_7777,46.44
GF_12958,134.91
GF_22877,55.84
GF_13208,73.66
GF_20176,83.99
GF_14536,175.83
GF_12673,94.25
GF_7115,95.05
GF_1857,115.61
GF_10200,51.54
GF_4660,2153.37
GF_22388,100.55
GF_22367,103.49
GF_22373,103.11
GF_12858,88.83
GF_4549,74.07
GF_21615,69.12
GF_21620,68.22
GF_37,95.27
GF_3255,45.48
GF_8179,67.99
GF_7800,91.46
GF_7787,45.34
GF_16741,84.35
GF_10924,91.65
GF_8160,68.39
GF_9407,118.26
GF_7790,45.67
GF_6643,71.85
GF_14376,74.06
GF_12261,81.34
GF_16239,68.75
GF_16235,68.06
GF_8180,68.23
GF_8181,65.25
GF_7761,48.09
GF_7769,46.9
GF_3264,45.48
GF_9187,108.48
GF_8166,68.03
GF_8163,67.99
GF_23710,87.08
GF_7804,90.6
GF_7785,46.13
GF_21975,49.41
GF_21986,49.41
GF_21978,49.68
GF_2025,147.05
GF_10149,49.93
GF_19674,51.09
GF_4741,75.96
GF_4742,109.4
GF_21985,49.51
GF_10133,50.05
GF_19671,59.12
GF_24678,89.05
GF_13973,56.44
GF_10136,50.05
GF_13165,185.94
GF_21984,49.51
GF_5986,83.82
GF_13154,185.92
GF_13156,145.76
GF_1695,69.39
GF_14267,33.28
GF_14513,94.4
GF_20837,90.4
GF_9888,1089.91
GF_10918,43.54
GF_16219,42.64
GF_21608,71.31
GF_21591,98.35
GF_5649,67.71
GF_2727,81.52
GF_22875,50.9
GF_13954,77.32
GF_10055,184.55
GF_88,86.05
GF_4653,145.43
GF_11583,116.12
GF_5213,118.73
GF_13151,145.76
GF_20375,102.63
GF_6577,105.72
GF_14509,92.57
GF_23747,92.41
GF_14132,144.41
GF_10201,51.54
GF_11993,354.07
GF_14557,118.53
GF_22378,100.83
GF_22377,101.45
GF_10034,160.77
GF_11833,115.6
GF_5342,75.77
GF_4547,91.3
GF_21629,80.99
GF_6692,140.7
GF_2401,185.58
GF_5895,267.91
GF_13150,123.14
GF_12877,112.33
GF_9939,97.33
GF_14266,52.14
GF_12533,118.19
GF_2403,101.71
GF_17732,48.95
GF_1927,96.6
GF_1926,106.21
GF_6280,85.36
GF_6165,77.59
GF_14284,68.08
GF_10035,136.35
GF_16221,42.64
GF_22375,103.14
GF_6358,112.96
GF_21612,68.86
GF_14059,154.69
GF_7714,2153.37
GF_5646,89.88
GF_5647,68.34
GF_23088,90.8
GF_23093,102.35
GF_1701,52.99
GF_22873,49.1
GF_22423,143.52
GF_24524,91.74
GF_3237,73.74
GF_5932,203.22
GF_1921,102.68
GF_1858,115.67
GF_10202,51.54
GF_16223,40.56
GF_22389,103.22
GF_5901,207.61
GF_4548,91.42
GF_21586,101.24
GF_21609,69.63
GF_5338,64.14
GF_3258,44.74
GF_16234,72.86
GF_9420,76.98
GF_7796,45.32
GF_17063,103.65
GF_11840,56
GF_1694,52.8
GF_22421,143.55
GF_4170,149.19
GF_4328,141.61
GF_5144,111.16
GF_1928,106.21
GF_20114,90.3
GF_12671,71.21
GF_14287,68.08
GF_22383,101.63
GF_22370,103.49
GF_17830,87.71
GF_762,157.82
GF_6641,2000.88
GF_12582,150.73
GF_3256,44.73
GF_9189,90.96
GF_16246,69.15
GF_8168,67.83
GF_9412,82.74
GF_7776,47.37
GF_7801,96.32
GF_7779,46.29
GF_11755,90.3
GF_3261,46.13
GF_3263,45.48
GF_16236,69.2
GF_16245,70.81
GF_8171,68.05
GF_8177,67.99
GF_7799,96.79
GF_14375,74.06
GF_3262,46.13
GF_21720,86.78
GF_16248,70.12
GF_16237,72.86
GF_16244,70.81
GF_23707,155.62
GF_7766,47.08
GF_7788,45.37
GF_21718,86.78
GF_21721,86.78
GF_16232,69.37
GF_16231,67.98
GF_16238,71.12
GF_8162,68.23
GF_8174,65.03
GF_8186,68.23
GF_23712,155.3
GF_9409,76.89
GF_7784,45.49
GF_2024,75.47
GF_2026,147.63
GF_24215,31.51
GF_10141,50.05
GF_1150,72.57
GF_13972,106.19
GF_24680,98.16
GF_10143,50.05
GF_24212,31.55
GF_4740,714.63
GF_21981,49.54
GF_24213,31.55
GF_13167,185.94
GF_13155,145.76
GF_7049,116.2
GF_21976,49.54
GF_10146,49.86
GF_10144,49.86
GF_23351,123.55
GF_8009,90.27
GF_13168,185.94
GF_13164,185.92
GF_13161,151.51
GF_13158,154.74
GF_13152,154.98
GF_13166,185.94
GF_13160,151.51
GF_11841,77.98
GF_6816,74.67
GF_7762,47.08
GF_7789,45.41
GF_3253,45.48
GF_3259,46.46
GF_16247,70.55
GF_8167,65.07
GF_8169,68.03
GF_23713,155.4
GF_9413,86.13
GF_7774,46.21
GF_7778,45.82
GF_11757,90.3
GF_2728,64.09
GF_16240,68.65
GF_8159,68.1
GF_8176,65.16
GF_7802,96.35
GF_7793,45.54
GF_9610,59.16
GF_2729,64.09
GF_3257,44.74
GF_22418,76.74
GF_8182,68.1
GF_8175,68.1
GF_9411,82.1
GF_9422,76.73
GF_9416,83.71
GF_11839,112.49
GF_21719,86.78
GF_22836,66.69
GF_22834,64.2
GF_8185,68.1
GF_8172,68.1
GF_23714,122.95
GF_9415,83.99
GF_2022,84.91
GF_8007,109.68
GF_4822,99.87
GF_19673,59.12
GF_7050,116.2
GF_7048,102.76
GF_21982,49.51
GF_10140,50.05
GF_10147,49.93
GF_8008,90.27
GF_10131,49.93
GF_21980,49.68
GF_10151,49.93
GF_10138,49.86
GF_24325,139.56
GF_24326,139.56
GF_10137,49.86
GF_24214,31.55
GF_4737,714.63
GF_16251,68.66
GF_8161,65.16
GF_9410,82.16
GF_7763,46.9
GF_7764,45.61
GF_7773,45.56
GF_22838,66.69
GF_23706,122.81
GF_8647,64.34
GF_9419,76.84
GF_7771,46.41
GF_7786,45.42
GF_11756,72.05
GF_2730,64.09
GF_3254,71.63
GF_6814,75.35
GF_23715,155.26
GF_8646,64.34
GF_9417,74.11
GF_9421,76.81
GF_7781,45.41
GF_7770,47.08
GF_16249,70.12
GF_22837,66.69
GF_8164,68.39
GF_23709,87.22
GF_23711,122.85
GF_7772,47.22
GF_7775,47.37
GF_7767,48.21
GF_7780,45.41
GF_11364,64.71
GF_9190,90.96
GF_16229,68.66
GF_22417,73.98
GF_8170,67.83
GF_8645,64.34
GF_9612,59.16
GF_7536,102.42
GF_7535,102.42
GF_21422,84.96
GF_9188,90.96
GF_8184,65.03
GF_8178,68.23
GF_23708,123.15
GF_23716,155.64
GF_7798,96.76
GF_7791,45.54
GF_7792,45.61
GF_9609,71.49
GF_3260,46.46
GF_16243,71.29
GF_22835,64.2
GF_8183,68.1
GF_7783,45.45
GF_11528,203.4
GF_14377,74.06
GF_3265,45.48
GF_16233,68.05
GF_16228,68.47
GF_9408,118.57
GF_7795,46.37
GF_7794,45.61
GF_7768,47.08
GF_9611,59.84
GF_16250,68.58
GF_22416,124.08
GF_9414,87.52
GF_7765,92.96
GF_12262,267.84
GF_16230,70.81
GF_6815,74.67
GF_7782,45.5
GF_7797,93.73
GF_7803,96.34
GF_9608,76.61
GF_21423,85.14
GF_21424,85.49
GF_7425,52.34
GF_7590,64.91
GF_2080,64.52
GF_7007,155.82
GF_6092,40.46
GF_7538,102.42
GF_8634,70.74
GF_9798,58.22
GF_8631,70.52
GF_7019,54.98
GF_22982,64.66
GF_3,90.64
GF_7427,52.34
GF_7589,64.91
GF_4954,71.21
GF_16424,58.2
GF_2094,86.38
GF_5357,165.63
GF_23149,120.1
GF_12862,144.15
GF_6129,132.09
GF_1615,77.21
GF_17840,83.84
GF_23466,86.2
GF_23470,86.2
GF_6,103.46
GF_5312,52.34
GF_21661,117.96
GF_1793,86.31
GF_4955,71.21
GF_5347,103.61
GF_5348,116.22
GF_12861,125.68
GF_6085,41.4
GF_6081,41.4
GF_1622,77.21
GF_16008,89.19
GF_5315,52.34
GF_21573,54.35
GF_1789,86.62
GF_2095,87.09
GF_1613,77.21
GF_12104,86.6
GF_23822,80.78
GF_15399,79.52
GF_17984,61.78
GF_23142,58.04
GF_15271,108
GF_23483,150.87
GF_14875,161.22
GF_20571,62.1
GF_3383,64.18
GF_3107,50.51
GF_23063,72.34
GF_11008,94.59
GF_21507,78.22
GF_2989,42.04
GF_15784,136.9
GF_2769,57.66
GF_16401,70.56
GF_21005,65.45
GF_21747,66.37
GF_7256,56.84
GF_7257,60.58
GF_15521,80.01
GF_17491,62.48
GF_15400,65.43
GF_17982,75.21
GF_19636,65.44
GF_22823,64.91
GF_22820,106.3
GF_20182,81.22
GF_3451,59.55
GF_24324,139.56
GF_20052,112.76
GF_20051,136.22
GF_18373,77.62
GF_15502,93.14
GF_7537,92.43
GF_18200,149.85
GF_23042,109.75
GF_23057,75.24
GF_23047,111.48
GF_23053,80.35
GF_14149,98.52
GF_22294,142.52
GF_11001,74.8
GF_10992,74.82
GF_21502,78.22
GF_17352,55.84
GF_15893,78.66
GF_19619,58.2
GF_21745,78.09
GF_7254,59.7
GF_20970,73.66
GF_15519,78.59
GF_3775,106.93
GF_9148,79.53
GF_24323,139.56
GF_21931,62.33
GF_18369,115.45
GF_18375,75.74
GF_15498,64
GF_17905,67.4
GF_16382,193.64
GF_15394,72.79
GF_3359,68.94
GF_14151,83.49
GF_14309,77.83
GF_23059,74.39
GF_14152,87.95
GF_2962,74.33
GF_21061,40.98
GF_2982,43.66
GF_21407,164.64
GF_21406,165.75
GF_4,90.64
GF_1180,79.72
GF_19618,69.17
GF_3540,70.09
GF_21748,78.09
GF_20934,85.91
GF_21527,66.08
GF_23824,80.78
GF_15401,65.43
GF_15220,61.22
GF_23144,57.6
GF_20035,52.34
GF_16423,54.98
GF_12863,144.16
GF_6082,41.4
GF_1619,77.21
GF_1245,57.01
GF_6171,104.58
GF_17839,107.58
GF_7171,60.03
GF_20572,55.29
GF_3496,85.45
GF_22851,93.52
GF_14312,76.18
GF_23049,103.71
GF_10995,75.09
GF_2930,100.12
GF_21408,166.31
GF_22610,44.83
GF_22611,44.83
GF_8632,70.52
GF_7018,55.36
GF_15887,68.12
GF_23141,77
GF_2092,86.4
GF_23147,117.45
GF_24192,151.51
GF_1617,77.21
GF_17841,83.56
GF_23471,86.2
GF_20037,104.15
GF_15506,64.32
GF_19907,125.75
GF_23037,74.17
GF_15445,42.81
GF_22298,142.93
GF_11002,74.8
GF_11004,74.8
GF_22615,44.92
GF_8630,121.02
GF_22980,65.24
GF_4564,104.52
GF_7591,78.99
GF_4059,109.19
GF_21570,56.2
GF_1385,75.73
GF_9011,74.52
GF_9008,73.95
GF_2771,63.16
GF_2770,57.75
GF_20936,85.91
GF_20762,97.33
GF_13433,68.35
GF_1791,87.91
GF_4949,71.21
GF_13501,48.37
GF_6122,133.94
GF_6109,41.09
GF_4361,150.16
GF_12105,85.25
GF_7016,108.1
GF_1181,92.69
GF_4562,56.48
GF_5680,93.33
GF_21662,68.31
GF_22336,66.76
GF_9012,74.42
GF_1792,87.91
GF_1787,89.03
GF_4951,71.21
GF_5350,165.14
GF_24189,151.51
GF_6093,40.52
GF_5678,93.33
GF_7003,155.86
GF_5346,116.22
GF_5356,116.22
GF_13503,48.86
GF_6130,98.9
GF_6113,40.84
GF_6124,133.45
GF_6108,41.09
GF_1612,77.21
GF_3780,64.72
GF_3777,64.72
GF_9145,105.72
GF_17980,61.78
GF_22822,79
GF_23140,104.09
GF_20185,109.82
GF_3362,69.13
GF_15452,42.81
GF_10994,72.98
GF_17502,58.6
GF_2983,43.66
GF_22606,53.17
GF_20764,97.33
GF_22264,58.61
GF_15318,76.76
GF_15048,70.92
GF_21420,126.79
GF_13434,82.36
GF_15520,118.89
GF_3778,78.21
GF_16908,58.3
GF_15398,79.52
GF_17985,61.78
GF_15218,52.02
GF_22821,64.91
GF_15508,64.26
GF_15505,66.64
GF_16383,155
GF_19908,77.47
GF_14882,102.27
GF_14884,161.62
GF_3370,69.26
GF_3391,68.61
GF_15448,42.81
GF_11013,75.1
GF_22603,44.92
GF_13865,62.29
GF_19622,58.2
GF_20935,97.33
GF_21524,67.42
GF_13436,82.36
GF_13438,82.36
GF_17981,61.78
GF_21992,48.49
GF_20738,74.13
GF_18376,75.48
GF_15267,98.43
GF_23730,97.84
GF_3364,64.59
GF_3363,69.13
GF_3388,69.56
GF_3365,69.83
GF_3366,68.93
GF_23061,74.42
GF_23054,78.46
GF_23056,74.99
GF_15447,42.81
GF_15444,112.68
GF_15449,42.81
GF_11000,74.8
GF_21503,80.68
GF_20677,106.1
GF_22602,53.68
GF_22608,53.19
GF_5679,80.1
GF_1384,62.29
GF_9006,105.09
GF_13863,62.29
GF_19620,59.91
GF_21008,63.32
GF_20968,88.07
GF_13435,82.36
GF_3779,78.21
GF_16910,60.36
GF_19637,65.71
GF_20739,73.56
GF_20036,52.34
GF_4953,88.7
GF_4788,120.31
GF_7001,155.86
GF_5352,165.14
GF_5355,103.27
GF_6114,40.84
GF_1616,77.21
GF_6173,104.58
GF_17842,84.17
GF_7167,70.38
GF_20048,136.22
GF_17902,80.74
GF_14871,161.22
GF_22850,162.21
GF_3372,69.68
GF_3378,70.13
GF_23044,110.65
GF_23046,110.7
GF_23052,80.04
GF_11005,74.82
GF_19910,63.3
GF_20680,106.1
GF_22983,64.66
GF_1,90.64
GF_4565,103.9
GF_5311,112.25
GF_4063,61.87
GF_4062,61.87
GF_21571,54.35
GF_1383,62.29
GF_21007,63.32
GF_22262,110.11
GF_15317,89.61
GF_9150,79.53
GF_21995,48.49
GF_20741,73.56
GF_20740,74.03
GF_2087,87.05
GF_2084,86.53
GF_7000,156.32
GF_6078,98.9
GF_15500,103.84
GF_23485,146
GF_19905,83.96
GF_22848,92
GF_3381,69.13
GF_3373,72.11
GF_23038,74.24
GF_14150,83.49
GF_22299,149.52
GF_22297,142.5
GF_10990,113.94
GF_21500,78.22
GF_2984,43.73
GF_22978,64.58
GF_2,90.64
GF_1380,106.6
GF_21663,68.31
GF_9009,78.92
GF_21528,67.03
GF_15049,67.85
GF_20969,88.07
GF_20971,88.07
GF_7005,156.32
GF_2096,100.78
GF_6123,133.94
GF_6104,41.09
GF_6116,40.86
GF_6090,40.46
GF_6103,41.09
GF_1611,127.9
GF_6170,78.2
GF_22068,67.2
GF_22073,67.96
GF_22087,110.39
GF_22061,109.5
GF_1179,92.69
GF_5681,93.33
GF_7424,52.34
GF_7426,61.27
GF_1790,86.22
GF_2098,86.41
GF_23148,120.1
GF_24190,151.51
GF_6118,41.08
GF_6131,98.9
GF_6102,89.67
GF_6125,133.45
GF_6119,41.08
GF_6121,133.94
GF_23472,86.38
GF_22001,54.81
GF_22079,66.76
GF_22086,109.38
GF_4563,56.67
GF_21572,54.35
GF_2091,86.91
GF_7004,155.85
GF_2081,87.17
GF_2082,87.17
GF_22173,67.61
GF_24191,151.51
GF_6099,41.4
GF_6094,98.9
GF_6115,40.84
GF_6117,40.88
GF_23468,86.2
GF_24338,149.52
GF_22082,67.96
GF_22076,67.95
GF_22084,110.16
GF_22067,67.82
GF_22015,54.9
GF_21419,137.45
GF_16911,58.57
GF_16909,58.57
GF_20031,52.34
GF_20183,109.04
GF_3449,64.44
GF_20047,136.22
GF_20045,162
GF_14869,162.16
GF_3371,68.62
GF_3108,50.51
GF_20301,146.01
GF_21401,164.94
GF_3539,70.09
GF_20763,97.33
GF_21529,67.42
GF_21421,84.13
GF_23821,79.55
GF_9147,79.53
GF_20042,162.16
GF_15499,104.35
GF_15501,102.99
GF_14870,161.62
GF_23732,97.84
GF_20300,156.52
GF_22296,149.52
GF_11011,113.94
GF_11007,114.04
GF_2988,42.04
GF_15786,144.62
GF_22600,53.66
GF_13866,62.29
GF_19621,59.22
GF_7255,60.58
GF_7253,60.58
GF_12293,83.32
GF_21993,48.49
GF_20743,73.56
GF_15509,63.86
GF_22845,111.9
GF_22846,84.09
GF_3387,69.9
GF_21434,136.9
GF_23062,73.58
GF_14311,75.93
GF_15446,42.81
GF_19911,63.2
GF_16209,158.85
GF_21505,81.04
GF_17503,112.33
GF_15783,136.9
GF_5313,52.34
GF_4060,66.95
GF_16400,70.42
GF_22265,50.59
GF_21526,67.03
GF_21418,137.46
GF_13432,113.41
GF_23820,79.55
GF_17488,62.48
GF_3450,59.08
GF_4794,123.62
GF_2085,86.53
GF_2099,82.51
GF_7011,155.86
GF_5351,165.14
GF_6127,133
GF_6097,98.9
GF_6091,40.46
GF_6080,41.49
GF_6101,98.9
GF_1244,57.01
GF_6172,104.58
GF_15504,68.2
GF_23484,150.87
GF_14878,82.19
GF_3386,69.13
GF_3374,70.58
GF_3392,69.59
GF_23055,79.01
GF_10482,82.92
GF_16208,158.85
GF_16206,95.23
GF_17351,55.84
GF_2933,78.86
GF_15782,144.62
GF_7020,55.36
GF_21567,111.67
GF_21568,56.2
GF_1386,62.29
GF_13867,62.29
GF_7252,59.7
GF_20972,73.66
GF_17490,75.92
GF_16913,61.15
GF_17983,75.21
GF_19633,64.84
GF_19632,67.92
GF_2093,86.38
GF_2088,87.02
GF_5349,165.63
GF_13500,77.77
GF_6128,133
GF_6095,98.9
GF_6120,41.08
GF_4362,150.36
GF_1621,77.21
GF_6169,78.2
GF_17838,184.53
GF_23467,86.2
GF_20040,114.79
GF_19904,83.96
GF_16381,196.71
GF_14874,162.44
GF_15393,73.06
GF_18199,150.36
GF_22849,162.21
GF_3379,68.95
GF_3376,68.61
GF_11012,113.94
GF_21508,80.37
GF_2981,43.66
GF_22616,53.98
GF_22979,65.79
GF_1382,62.29
GF_22856,72.57
GF_12292,83.32
GF_4790,121.11
GF_12860,144.16
GF_6111,40.77
GF_6088,40.68
GF_23473,86.2
GF_22335,66.76
GF_22333,128.13
GF_4787,120.79
GF_7002,155.86
GF_7008,156.32
GF_6112,40.84
GF_6126,133.45
GF_6098,41.4
GF_8897,69.75
GF_1614,77.21
GF_1618,77.21
GF_7169,61.01
GF_22016,54.81
GF_22078,67.91
GF_7017,55.36
GF_5314,52.34
GF_5676,93.33
GF_21664,72.09
GF_22332,66.76
GF_9007,73.95
GF_9010,74.52
GF_4792,120.37
GF_4791,120.39
GF_6999,155.82
GF_5354,116.22
GF_24193,151.51
GF_6106,41.09
GF_6105,41.09
GF_6087,40.6
GF_4363,150.16
GF_1620,77.21
GF_22019,54.9
GF_22013,54.9
GF_22072,67.82
GF_24155,85.91
GF_21944,58.24
GF_22088,110.13
GF_24339,149.52
GF_22018,54.9
GF_22075,67.91
GF_23823,94.15
GF_9149,79.53
GF_21930,105.65
GF_20050,162.16
GF_20043,162
GF_18374,76.09
GF_17903,68.33
GF_8989,47.46
GF_8988,47.46
GF_16385,154.97
GF_3368,69.85
GF_3369,69.56
GF_3358,64.84
GF_3389,68.91
GF_21433,136.9
GF_23045,110.74
GF_23050,102.85
GF_2963,74.38
GF_10997,75.1
GF_20679,106.1
GF_22604,53.53
GF_22607,53.48
GF_16402,70.56
GF_15315,89.61
GF_15216,110.71
GF_19635,104.31
GF_22825,79
GF_22826,64.91
GF_16384,154.93
GF_16380,194.32
GF_14880,102.74
GF_18198,149.85
GF_3495,96.35
GF_21435,143.57
GF_3106,50.51
GF_23048,107.75
GF_20297,193.68
GF_21058,76.83
GF_21506,78.22
GF_21504,80.68
GF_2931,99.78
GF_21409,166.74
GF_22614,53.98
GF_24196,91.85
GF_13864,62.29
GF_21006,63.32
GF_21746,66.37
GF_16907,107.78
GF_15219,61.22
GF_20032,52.34
GF_20187,109.04
GF_18377,75.63
GF_14867,103.68
GF_14873,104.15
GF_14885,102.78
GF_14879,104.15
GF_14872,104.85
GF_20570,82.58
GF_18196,106.93
GF_3360,69.59
GF_3377,71.02
GF_16635,155.28
GF_14304,119.36
GF_20296,192.75
GF_10991,75.1
GF_21059,40.97
GF_21062,76.83
GF_16207,158.85
GF_17350,53.91
GF_2985,42.06
GF_17504,58.6
GF_5,111.12
GF_5677,93.33
GF_1381,75.73
GF_22855,72.57
GF_15047,81.52
GF_20742,74.03
GF_4952,73.13
GF_2089,87.02
GF_5353,115.99
GF_6100,98.9
GF_6107,41.09
GF_6110,41.09
GF_7155,112.48
GF_16006,99.18
GF_7168,61.01
GF_12107,85.91
GF_18370,75.93
GF_15507,64.61
GF_17901,134.61
GF_15270,129.1
GF_23482,93.73
GF_20835,65.03
GF_3497,90.26
GF_22847,93.52
GF_22853,162.21
GF_3361,70.12
GF_14310,76.03
GF_14305,76.64
GF_2961,78.9
GF_15451,42.81
GF_20299,183.26
GF_11191,73.14
GF_2987,42.04
GF_21402,202.7
GF_22612,44.95
GF_8633,70.77
GF_1178,92.69
GF_7588,64.91
GF_7587,78.99
GF_24198,91.05
GF_20938,97.33
GF_15052,70.92
GF_15050,70.72
GF_13437,82.36
GF_15221,52.02
GF_20184,109.9
GF_4950,73
GF_4793,120.37
GF_22172,67.61
GF_12864,162.77
GF_6079,40.46
GF_18372,86.45
GF_15497,63.74
GF_17904,67.28
GF_15269,107.5
GF_19909,87.64
GF_3384,68.48
GF_3390,69.56
GF_3380,70.12
GF_23040,73.07
GF_23060,75.69
GF_11014,75.1
GF_10993,72.98
GF_20678,118.87
GF_7592,64.91
GF_21569,56.26
GF_21665,72.09
GF_15316,89.61
GF_21525,67.42
GF_15053,67.85
GF_15051,70.44
GF_1788,86.31
GF_2086,87.01
GF_9797,58.49
GF_6084,41.4
GF_1243,90.17
GF_16007,99.18
GF_7170,60.33
GF_22003,54.5
GF_22071,67.82
GF_22070,67.2
GF_5675,113.62
GF_4061,61.87
GF_4956,73.13
GF_7009,156.32
GF_2090,87.03
GF_2097,72.5
GF_7010,156.32
GF_6089,40.46
GF_6096,89.67
GF_6086,41.4
GF_12106,85.91
